sample_index,fish_id,bout_index,partition,view_a_changed_elements,view_a_changed_element_fraction,view_a_changed_timesteps,view_a_changed_timestep_fraction,view_a_mean_abs_change,view_a_max_abs_change,view_a_finite,view_a_shape_ok,view_b_changed_elements,view_b_changed_element_fraction,view_b_changed_timesteps,view_b_changed_timestep_fraction,view_b_mean_abs_change,view_b_max_abs_change,view_b_finite,view_b_shape_ok,views_equal
248,DS005-JM-F001,248,train,24,0.045714285714285714,8,0.045714285714285714,0.028237156569957733,0.8806062936782837,True,True,4,0.007619047619047619,2,0.011428571428571429,0.006403803825378418,1.0,True,True,False
249,DS005-JM-F001,249,train,18,0.03428571428571429,9,0.05142857142857143,0.02881711907684803,1.0,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
250,DS005-JM-F001,250,train,0,0.0,0,0.0,0.0,0.0,True,True,28,0.05333333333333334,14,0.08,0.044826626777648926,1.0,True,True,False
251,DS005-JM-F001,251,train,24,0.045714285714285714,12,0.06857142857142857,0.03842282295227051,1.0,True,True,15,0.02857142857142857,5,0.02857142857142857,0.01718868874013424,0.7407358288764954,True,True,False
252,DS005-JM-F001,252,train,9,0.017142857142857144,3,0.017142857142857144,0.01129938941448927,0.7817825675010681,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
253,DS005-JM-F001,253,train,9,0.017142857142857144,3,0.017142857142857144,0.010928727686405182,0.9033803343772888,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
254,DS005-JM-F001,254,train,18,0.03428571428571429,6,0.03428571428571429,0.01651839166879654,0.9729565382003784,True,True,36,0.06857142857142857,12,0.06857142857142857,0.032880719751119614,0.9729565382003784,True,True,False
255,DS005-JM-F001,255,train,20,0.0380952380952381,10,0.05714285714285714,0.03201902285218239,1.0,True,True,8,0.015238095238095238,4,0.022857142857142857,0.012807607650756836,1.0,True,True,False
256,DS005-JM-F001,256,train,18,0.03428571428571429,6,0.03428571428571429,0.018891161307692528,0.9897360801696777,True,True,30,0.05714285714285714,10,0.05714285714285714,0.031191790476441383,0.9937657117843628,True,True,False
257,DS005-JM-F001,257,train,12,0.022857142857142857,4,0.022857142857142857,0.012178422883152962,0.9901301860809326,True,True,32,0.06095238095238095,16,0.09142857142857143,0.051230430603027344,1.0,True,True,False
258,DS005-JM-F001,258,train,12,0.022857142857142857,4,0.022857142857142857,0.01224654819816351,0.9381186962127686,True,True,27,0.05142857142857143,9,0.05142857142857143,0.027774890884757042,0.8948483467102051,True,True,False
259,DS005-JM-F001,259,train,0,0.0,0,0.0,0.0,0.0,True,True,14,0.02666666666666667,7,0.04,0.022413313388824463,1.0,True,True,False
260,DS005-JM-F001,260,train,37,0.07047619047619047,16,0.09142857142857143,0.053846899420022964,1.0,True,True,9,0.017142857142857144,3,0.017142857142857144,0.00836475845426321,0.872428834438324,True,True,False
261,DS005-JM-F001,261,train,6,0.011428571428571429,3,0.017142857142857144,0.009605705738067627,1.0,True,True,18,0.03428571428571429,6,0.03428571428571429,0.01502320822328329,0.9946818947792053,True,True,False
262,DS005-JM-F001,262,train,39,0.07428571428571429,13,0.07428571428571429,0.0330241359770298,0.9970152378082275,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
263,DS005-JM-F001,263,train,21,0.04,7,0.04,0.022471323609352112,0.9950347542762756,True,True,48,0.09142857142857143,16,0.09142857142857143,0.05018625035881996,0.9648875594139099,True,True,False
264,DS005-JM-F001,264,train,4,0.007619047619047619,2,0.011428571428571429,0.006403803825378418,1.0,True,True,20,0.0380952380952381,10,0.05714285714285714,0.03201902285218239,1.0,True,True,False
265,DS005-JM-F001,265,train,0,0.0,0,0.0,0.0,0.0,True,True,45,0.08571428571428572,15,0.08571428571428572,0.04448070004582405,0.8165468573570251,True,True,False
266,DS005-JM-F001,266,train,9,0.017142857142857144,3,0.017142857142857144,0.011390569619834423,0.7595340609550476,True,True,16,0.030476190476190476,8,0.045714285714285714,0.025615215301513672,1.0,True,True,False
267,DS005-JM-F001,267,train,42,0.08,14,0.08,0.05410107225179672,1.1797746419906616,True,True,12,0.022857142857142857,4,0.022857142857142857,0.019071564078330994,1.1797746419906616,True,True,False
268,DS005-JM-F001,268,train,0,0.0,0,0.0,0.0,0.0,True,True,0,0.0,0,0.0,0.0,0.0,True,True,True
269,DS005-JM-F001,269,train,18,0.03428571428571429,6,0.03428571428571429,0.01768641173839569,0.9498112797737122,True,True,36,0.06857142857142857,12,0.06857142857142857,0.03611816465854645,0.9501722455024719,True,True,False
270,DS005-JM-F001,270,train,0,0.0,0,0.0,0.0,0.0,True,True,42,0.08,14,0.08,0.04031635820865631,0.8479827642440796,True,True,False
271,DS005-JM-F001,271,train,0,0.0,0,0.0,0.0,0.0,True,True,34,0.06476190476190476,17,0.09714285714285714,0.05443233624100685,1.0,True,True,False
272,DS005-JM-F001,272,train,6,0.011428571428571429,3,0.017142857142857144,0.009605705738067627,1.0,True,True,15,0.02857142857142857,5,0.02857142857142857,0.014412558637559414,0.731609046459198,True,True,False
273,DS005-JM-F001,273,train,32,0.06095238095238095,11,0.06285714285714286,0.03860945254564285,1.0,True,True,10,0.01904761904761905,5,0.02857142857142857,0.016009511426091194,1.0,True,True,False
274,DS005-JM-F001,274,train,36,0.06857142857142857,12,0.06857142857142857,0.035608693957328796,0.8056353330612183,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
275,DS005-JM-F001,275,train,10,0.01904761904761905,5,0.02857142857142857,0.016009511426091194,1.0,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
276,DS005-JM-F001,276,train,0,0.0,0,0.0,0.0,0.0,True,True,51,0.09714285714285714,17,0.09714285714285714,0.07074509561061859,1.9716933965682983,True,True,False
277,DS005-JM-F001,277,train,48,0.09142857142857143,16,0.09142857142857143,0.038427069783210754,0.9999890923500061,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
278,DS005-JM-F001,278,train,27,0.05142857142857143,9,0.05142857142857143,0.028142333030700684,0.9464963674545288,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
279,DS005-JM-F001,279,train,42,0.08,14,0.08,0.03609853982925415,0.977096676826477,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
280,DS005-JM-F001,280,train,12,0.022857142857142857,4,0.022857142857142857,0.01645897887647152,0.871974766254425,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
281,DS005-JM-F001,281,train,0,0.0,0,0.0,0.0,0.0,True,True,14,0.02666666666666667,7,0.04,0.022413313388824463,1.0,True,True,False
282,DS005-JM-F001,282,train,10,0.01904761904761905,5,0.02857142857142857,0.016009511426091194,1.0,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
283,DS005-JM-F001,283,train,0,0.0,0,0.0,0.0,0.0,True,True,0,0.0,0,0.0,0.0,0.0,True,True,True
284,DS005-JM-F001,284,train,21,0.04,7,0.04,0.02444433607161045,0.8877028226852417,True,True,26,0.049523809523809526,13,0.07428571428571429,0.041624728590250015,1.0,True,True,False
285,DS005-JM-F001,285,train,0,0.0,0,0.0,0.0,0.0,True,True,8,0.015238095238095238,4,0.022857142857142857,0.012807607650756836,1.0,True,True,False
286,DS005-JM-F001,286,train,0,0.0,0,0.0,0.0,0.0,True,True,6,0.011428571428571429,2,0.011428571428571429,0.0051377140916883945,0.9676088094711304,True,True,False
287,DS005-JM-F001,287,train,18,0.03428571428571429,9,0.05142857142857143,0.02881711907684803,1.0,True,True,20,0.0380952380952381,10,0.05714285714285714,0.03201902285218239,1.0,True,True,False
288,DS005-JM-F001,288,train,45,0.08571428571428572,15,0.08571428571428572,0.05021769925951958,0.8220790028572083,True,True,20,0.0380952380952381,10,0.05714285714285714,0.03201902285218239,1.0,True,True,False
289,DS005-JM-F001,289,train,8,0.015238095238095238,4,0.022857142857142857,0.012807607650756836,1.0,True,True,6,0.011428571428571429,2,0.011428571428571429,0.008236885070800781,1.027874231338501,True,True,False
290,DS005-JM-F001,290,train,0,0.0,0,0.0,0.0,0.0,True,True,20,0.0380952380952381,10,0.05714285714285714,0.03201902285218239,1.0,True,True,False
291,DS005-JM-F001,291,train,30,0.05714285714285714,15,0.08571428571428572,0.048028528690338135,1.0,True,True,51,0.09714285714285714,17,0.09714285714285714,0.06129073351621628,0.899459958076477,True,True,False
292,DS005-JM-F001,292,train,0,0.0,0,0.0,0.0,0.0,True,True,15,0.02857142857142857,5,0.02857142857142857,0.015092264860868454,0.9139140248298645,True,True,False
293,DS005-JM-F001,293,train,9,0.017142857142857144,3,0.017142857142857144,0.008270686492323875,0.9107850790023804,True,True,18,0.03428571428571429,6,0.03428571428571429,0.02114993892610073,0.93351811170578,True,True,False
294,DS005-JM-F001,294,train,51,0.09714285714285714,17,0.09714285714285714,0.04703745245933533,0.9037384986877441,True,True,36,0.06857142857142857,12,0.06857142857142857,0.03377605602145195,0.9037384986877441,True,True,False
295,DS005-JM-F001,295,train,9,0.017142857142857144,3,0.017142857142857144,0.010065962560474873,0.945652961730957,True,True,45,0.08571428571428572,15,0.08571428571428572,0.04533764719963074,0.9445040225982666,True,True,False
296,DS005-JM-F001,296,train,33,0.06285714285714286,11,0.06285714285714286,0.03871173411607742,0.9305760860443115,True,True,27,0.05142857142857143,9,0.05142857142857143,0.026969263330101967,0.9418678283691406,True,True,False
297,DS005-JM-F001,297,train,27,0.05142857142857143,9,0.05142857142857143,0.02745039016008377,0.8885659575462341,True,True,45,0.08571428571428572,15,0.08571428571428572,0.04671025648713112,0.8966256380081177,True,True,False
298,DS005-JM-F001,298,train,24,0.045714285714285714,8,0.045714285714285714,0.028876852244138718,0.8811545372009277,True,True,39,0.07428571428571429,13,0.07428571428571429,0.04887133836746216,0.9083175659179688,True,True,False
299,DS005-JM-F001,299,train,42,0.08,14,0.08,0.049208953976631165,0.9265698790550232,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
300,DS005-JM-F001,300,train,24,0.045714285714285714,8,0.045714285714285714,0.025254342705011368,0.9746172428131104,True,True,9,0.017142857142857144,3,0.017142857142857144,0.009340166114270687,0.9440270066261292,True,True,False
301,DS005-JM-F001,301,train,30,0.05714285714285714,10,0.05714285714285714,0.0301166120916605,0.9845736622810364,True,True,3,0.005714285714285714,1,0.005714285714285714,0.003330932231619954,0.9528827667236328,True,True,False
302,DS005-JM-F001,302,train,0,0.0,0,0.0,0.0,0.0,True,True,33,0.06285714285714286,11,0.06285714285714286,0.03684030473232269,0.9999969601631165,True,True,False
303,DS005-JM-F001,303,train,9,0.017142857142857144,3,0.017142857142857144,0.009845791384577751,0.9899405837059021,True,True,9,0.017142857142857144,3,0.017142857142857144,0.009795254096388817,0.981760561466217,True,True,False
304,DS005-JM-F001,304,train,0,0.0,0,0.0,0.0,0.0,True,True,12,0.022857142857142857,4,0.022857142857142857,0.014585630036890507,0.9629677534103394,True,True,False
305,DS005-JM-F001,305,train,18,0.03428571428571429,6,0.03428571428571429,0.02084726095199585,0.9556984305381775,True,True,26,0.049523809523809526,13,0.07428571428571429,0.041624728590250015,1.0,True,True,False
306,DS005-JM-F001,306,train,0,0.0,0,0.0,0.0,0.0,True,True,51,0.09714285714285714,17,0.09714285714285714,0.05757622793316841,0.884249210357666,True,True,False
307,DS005-JM-F001,307,train,45,0.08571428571428572,15,0.08571428571428572,0.04659242182970047,0.9322559833526611,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
308,DS005-JM-F001,308,train,24,0.045714285714285714,8,0.045714285714285714,0.02262769639492035,0.86442631483078,True,True,39,0.07428571428571429,13,0.07428571428571429,0.04406100884079933,0.8353239893913269,True,True,False
309,DS005-JM-F001,309,train,51,0.09714285714285714,17,0.09714285714285714,0.06419353932142258,0.9246917366981506,True,True,36,0.06857142857142857,12,0.06857142857142857,0.0438796728849411,0.8830723762512207,True,True,False
310,DS005-JM-F001,310,train,18,0.03428571428571429,6,0.03428571428571429,0.018980275839567184,0.9960141777992249,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
311,DS005-JM-F001,311,train,0,0.0,0,0.0,0.0,0.0,True,True,0,0.0,0,0.0,0.0,0.0,True,True,True
312,DS005-JM-F001,312,train,21,0.04,7,0.04,0.01934172585606575,0.9437327980995178,True,True,27,0.05142857142857143,9,0.05142857142857143,0.023690341040492058,0.9471911191940308,True,True,False
313,DS005-JM-F001,313,train,45,0.08571428571428572,15,0.08571428571428572,0.06424149870872498,2.3574883937835693,True,True,9,0.017142857142857144,3,0.017142857142857144,0.01401982456445694,1.3055187463760376,True,True,False
314,DS005-JM-F001,314,train,12,0.022857142857142857,4,0.022857142857142857,0.011850502341985703,0.8276160955429077,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
315,DS005-JM-F001,315,train,0,0.0,0,0.0,0.0,0.0,True,True,45,0.08571428571428572,17,0.09714285714285714,0.05899924784898758,1.0,True,True,False
316,DS005-JM-F001,316,train,32,0.06095238095238095,16,0.09142857142857143,0.051230430603027344,1.0,True,True,36,0.06857142857142857,12,0.06857142857142857,0.04246450588107109,0.7740560173988342,True,True,False
317,DS005-JM-F001,317,train,0,0.0,0,0.0,0.0,0.0,True,True,2,0.0038095238095238095,1,0.005714285714285714,0.003201901912689209,1.0,True,True,False
318,DS005-JM-F001,318,train,0,0.0,0,0.0,0.0,0.0,True,True,18,0.03428571428571429,9,0.05142857142857143,0.02881711721420288,1.0,True,True,False
319,DS005-JM-F001,319,train,0,0.0,0,0.0,0.0,0.0,True,True,0,0.0,0,0.0,0.0,0.0,True,True,True
320,DS005-JM-F001,320,train,39,0.07428571428571429,13,0.07428571428571429,0.04136884585022926,0.8788168430328369,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
321,DS005-JM-F001,321,train,15,0.02857142857142857,5,0.02857142857142857,0.017717724665999413,0.8803114295005798,True,True,18,0.03428571428571429,6,0.03428571428571429,0.02033017762005329,0.883179783821106,True,True,False
322,DS005-JM-F001,322,train,0,0.0,0,0.0,0.0,0.0,True,True,0,0.0,0,0.0,0.0,0.0,True,True,True
323,DS005-JM-F001,323,train,0,0.0,0,0.0,0.0,0.0,True,True,24,0.045714285714285714,11,0.06285714285714286,0.03595784679055214,1.0,True,True,False
324,DS005-JM-F001,324,train,48,0.09142857142857143,16,0.09142857142857143,0.04978961870074272,0.7893518805503845,True,True,39,0.07428571428571429,13,0.07428571428571429,0.04270923137664795,0.7329444289207458,True,True,False
325,DS005-JM-F001,325,train,12,0.022857142857142857,4,0.022857142857142857,0.014210491441190243,0.7569130063056946,True,True,22,0.0419047619047619,11,0.06285714285714286,0.0352209210395813,1.0,True,True,False
326,DS005-JM-F001,326,train,39,0.07428571428571429,13,0.07428571428571429,0.04908072575926781,0.7206184267997742,True,True,21,0.04,7,0.04,0.02559739537537098,0.7299190759658813,True,True,False
327,DS005-JM-F001,327,train,20,0.0380952380952381,10,0.05714285714285714,0.03201901912689209,1.0,True,True,30,0.05714285714285714,10,0.05714285714285714,0.034845318645238876,0.7386688590049744,True,True,False
328,DS005-JM-F001,328,train,9,0.017142857142857144,3,0.017142857142857144,0.008965941146016121,0.9103296399116516,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
329,DS005-JM-F001,329,train,9,0.017142857142857144,3,0.017142857142857144,0.008532853797078133,0.8591111898422241,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
330,DS005-JM-F001,330,train,24,0.045714285714285714,8,0.045714285714285714,0.049359388649463654,2.5885298252105713,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
331,DS005-JM-F001,331,train,0,0.0,0,0.0,0.0,0.0,True,True,9,0.017142857142857144,3,0.017142857142857144,0.008586316369473934,0.8792945146560669,True,True,False
332,DS005-JM-F001,332,train,24,0.045714285714285714,8,0.045714285714285714,0.021679649129509926,0.9124237298965454,True,True,21,0.04,7,0.04,0.019913282245397568,0.9072539210319519,True,True,False
333,DS005-JM-F001,333,train,45,0.08571428571428572,15,0.08571428571428572,0.053118616342544556,0.9231957793235779,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
334,DS005-JM-F001,334,train,0,0.0,0,0.0,0.0,0.0,True,True,0,0.0,0,0.0,0.0,0.0,True,True,True
335,DS005-JM-F001,335,train,51,0.09714285714285714,17,0.09714285714285714,0.07731830328702927,1.7429174184799194,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
336,DS005-JM-F001,336,train,24,0.045714285714285714,8,0.045714285714285714,0.02421760931611061,0.7889046669006348,True,True,15,0.02857142857142857,5,0.02857142857142857,0.0141664519906044,0.7868137955665588,True,True,False
337,DS005-JM-F001,337,train,45,0.08571428571428572,15,0.08571428571428572,0.05239564925432205,0.8222076892852783,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
338,DS005-JM-F001,338,train,15,0.02857142857142857,5,0.02857142857142857,0.013674571178853512,0.9532679319381714,True,True,42,0.08,14,0.08,0.04363064840435982,0.9278771281242371,True,True,False
339,DS005-JM-F001,339,train,16,0.030476190476190476,8,0.045714285714285714,0.025615215301513672,1.0,True,True,2,0.0038095238095238095,1,0.005714285714285714,0.003201901912689209,1.0,True,True,False
340,DS005-JM-F001,340,train,2,0.0038095238095238095,1,0.005714285714285714,0.003201901912689209,1.0,True,True,45,0.08571428571428572,15,0.08571428571428572,0.048165109008550644,0.8618225455284119,True,True,False
341,DS005-JM-F001,341,train,9,0.017142857142857144,3,0.017142857142857144,0.011161384172737598,0.8016054630279541,True,True,45,0.08571428571428572,15,0.08571428571428572,0.052148763090372086,0.8352428674697876,True,True,False
342,DS005-JM-F001,342,train,9,0.017142857142857144,3,0.017142857142857144,0.0168959628790617,2.081120729446411,True,True,42,0.08,14,0.08,0.04998409003019333,1.2257258892059326,True,True,False
343,DS005-JM-F001,343,train,14,0.02666666666666667,7,0.04,0.022413313388824463,1.0,True,True,33,0.06285714285714286,11,0.06285714285714286,0.03497589752078056,0.8565204739570618,True,True,False
344,DS005-JM-F001,344,train,51,0.09714285714285714,17,0.09714285714285714,0.049718502908945084,0.8500762581825256,True,True,27,0.05142857142857143,9,0.05142857142857143,0.03284470736980438,0.839496374130249,True,True,False
345,DS005-JM-F001,345,train,0,0.0,0,0.0,0.0,0.0,True,True,0,0.0,0,0.0,0.0,0.0,True,True,True
346,DS005-JM-F001,346,train,33,0.06285714285714286,11,0.06285714285714286,0.03484206646680832,0.8557220697402954,True,True,12,0.022857142857142857,6,0.03428571428571429,0.019211411476135254,1.0,True,True,False
347,DS005-JM-F001,347,train,48,0.09142857142857143,16,0.09142857142857143,0.04765878990292549,0.7998278141021729,True,True,45,0.08571428571428572,15,0.08571428571428572,0.04399006441235542,0.7804775238037109,True,True,False
348,DS005-JM-F001,348,train,51,0.09714285714285714,17,0.09714285714285714,0.05548097938299179,0.7838632464408875,True,True,21,0.04,7,0.04,0.025303738191723824,0.7667688131332397,True,True,False
349,DS005-JM-F001,349,train,21,0.04,7,0.04,0.025923514738678932,0.7157135009765625,True,True,15,0.02857142857142857,5,0.02857142857142857,0.01765204593539238,0.7339531183242798,True,True,False
350,DS005-JM-F001,350,train,21,0.04,7,0.04,0.037411872297525406,2.143555164337158,True,True,45,0.08571428571428572,15,0.08571428571428572,0.07157276570796967,2.1465706825256348,True,True,False
351,DS005-JM-F001,351,train,22,0.0419047619047619,9,0.05142857142857143,0.029243089258670807,1.0,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
352,DS005-JM-F001,352,train,0,0.0,0,0.0,0.0,0.0,True,True,42,0.08,14,0.08,0.04659991338849068,0.9437142014503479,True,True,False
353,DS005-JM-F001,353,train,6,0.011428571428571429,2,0.011428571428571429,0.005712173413485289,0.8605325222015381,True,True,51,0.09714285714285714,17,0.09714285714285714,0.07425032556056976,1.6719759702682495,True,True,False
354,DS005-JM-F001,354,train,16,0.030476190476190476,8,0.045714285714285714,0.025615215301513672,1.0,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
355,DS005-JM-F001,355,train,10,0.01904761904761905,5,0.02857142857142857,0.016009511426091194,1.0,True,True,9,0.017142857142857144,3,0.017142857142857144,0.008619645610451698,0.9130417704582214,True,True,False
356,DS005-JM-F001,356,train,0,0.0,0,0.0,0.0,0.0,True,True,0,0.0,0,0.0,0.0,0.0,True,True,True
357,DS005-JM-F001,357,train,15,0.02857142857142857,5,0.02857142857142857,0.01456849928945303,0.967522919178009,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
358,DS005-JM-F001,358,train,0,0.0,0,0.0,0.0,0.0,True,True,0,0.0,0,0.0,0.0,0.0,True,True,True
359,DS005-JM-F001,359,train,26,0.049523809523809526,13,0.07428571428571429,0.041624728590250015,1.0,True,True,6,0.011428571428571429,3,0.017142857142857144,0.009605705738067627,1.0,True,True,False
360,DS005-JM-F001,360,train,6,0.011428571428571429,2,0.011428571428571429,0.00598320085555315,0.999558687210083,True,True,26,0.049523809523809526,13,0.07428571428571429,0.041624728590250015,1.0,True,True,False
361,DS005-JM-F001,361,train,3,0.005714285714285714,1,0.005714285714285714,0.0037519708275794983,0.9005523324012756,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
362,DS005-JM-F001,362,train,16,0.030476190476190476,8,0.045714285714285714,0.025615215301513672,1.0,True,True,6,0.011428571428571429,2,0.011428571428571429,0.0076881819404661655,0.8990260362625122,True,True,False
363,DS005-JM-F001,363,train,0,0.0,0,0.0,0.0,0.0,True,True,21,0.04,7,0.04,0.02199229598045349,0.8945758938789368,True,True,False
364,DS005-JM-F001,364,train,12,0.022857142857142857,4,0.022857142857142857,0.012943903915584087,0.7530696988105774,True,True,18,0.03428571428571429,6,0.03428571428571429,0.022934656590223312,0.7521302700042725,True,True,False
365,DS005-JM-F001,365,train,0,0.0,0,0.0,0.0,0.0,True,True,12,0.022857142857142857,6,0.03428571428571429,0.019211411476135254,1.0,True,True,False
366,DS005-JM-F001,366,train,32,0.06095238095238095,16,0.09142857142857143,0.051230430603027344,1.0,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
367,DS005-JM-F001,367,train,0,0.0,0,0.0,0.0,0.0,True,True,22,0.0419047619047619,11,0.06285714285714286,0.0352209210395813,1.0,True,True,False
368,DS005-JM-F001,368,train,12,0.022857142857142857,4,0.022857142857142857,0.01403371524065733,0.94866544008255,True,True,24,0.045714285714285714,8,0.045714285714285714,0.027937915176153183,0.9195511937141418,True,True,False
369,DS005-JM-F001,369,train,3,0.005714285714285714,1,0.005714285714285714,0.0035238065756857395,0.9346333742141724,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
370,DS005-JM-F001,370,train,0,0.0,0,0.0,0.0,0.0,True,True,24,0.045714285714285714,8,0.045714285714285714,0.024979401379823685,0.9773634076118469,True,True,False
371,DS005-JM-F001,371,train,0,0.0,0,0.0,0.0,0.0,True,True,48,0.09142857142857143,16,0.09142857142857143,0.04277161508798599,0.9959675073623657,True,True,False
372,DS005-JM-F001,372,train,0,0.0,0,0.0,0.0,0.0,True,True,42,0.08,14,0.08,0.03475942090153694,0.9999049305915833,True,True,False
373,DS005-JM-F001,373,train,0,0.0,0,0.0,0.0,0.0,True,True,33,0.06285714285714286,11,0.06285714285714286,0.03320061415433884,0.9985665082931519,True,True,False
374,DS005-JM-F001,374,train,0,0.0,0,0.0,0.0,0.0,True,True,0,0.0,0,0.0,0.0,0.0,True,True,True
375,DS005-JM-F001,375,train,18,0.03428571428571429,6,0.03428571428571429,0.01864219643175602,0.9554490447044373,True,True,18,0.03428571428571429,6,0.03428571428571429,0.018301496282219887,0.9574736952781677,True,True,False
376,DS005-JM-F001,376,train,26,0.049523809523809526,13,0.07428571428571429,0.041624728590250015,1.0,True,True,30,0.05714285714285714,10,0.05714285714285714,0.029173903167247772,0.9467275738716125,True,True,False
377,DS005-JM-F001,377,train,27,0.05142857142857143,9,0.05142857142857143,0.025897715240716934,0.9453184604644775,True,True,34,0.06476190476190476,17,0.09714285714285714,0.05443233624100685,1.0,True,True,False
378,DS005-JM-F001,378,train,27,0.05142857142857143,9,0.05142857142857143,0.022951750084757805,0.9991730451583862,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
379,DS005-JM-F001,379,train,12,0.022857142857142857,4,0.022857142857142857,0.013234174810349941,0.9967246055603027,True,True,45,0.08571428571428572,15,0.08571428571428572,0.044950731098651886,0.9999468326568604,True,True,False
380,DS005-JM-F001,380,train,39,0.07428571428571429,13,0.07428571428571429,0.0380231998860836,0.9999716281890869,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
381,DS005-JM-F001,381,train,0,0.0,0,0.0,0.0,0.0,True,True,24,0.045714285714285714,8,0.045714285714285714,0.028481148183345795,0.7878297567367554,True,True,False
382,DS005-JM-F001,382,train,16,0.030476190476190476,8,0.045714285714285714,0.025615215301513672,1.0,True,True,6,0.011428571428571429,2,0.011428571428571429,0.005482247564941645,0.8524528741836548,True,True,False
383,DS005-JM-F001,383,train,45,0.08571428571428572,15,0.08571428571428572,0.05381914973258972,0.7891526222229004,True,True,6,0.011428571428571429,3,0.017142857142857144,0.009605705738067627,1.0,True,True,False
384,DS005-JM-F001,384,train,0,0.0,0,0.0,0.0,0.0,True,True,0,0.0,0,0.0,0.0,0.0,True,True,True
385,DS005-JM-F001,385,train,0,0.0,0,0.0,0.0,0.0,True,True,33,0.06285714285714286,11,0.06285714285714286,0.027948344126343727,0.9968803524971008,True,True,False
386,DS005-JM-F001,386,train,0,0.0,0,0.0,0.0,0.0,True,True,22,0.0419047619047619,11,0.06285714285714286,0.0352209210395813,1.0,True,True,False
387,DS005-JM-F001,387,train,9,0.017142857142857144,3,0.017142857142857144,0.008767367340624332,0.938725471496582,True,True,45,0.08571428571428572,15,0.08571428571428572,0.050124168395996094,0.9151302576065063,True,True,False
388,DS005-JM-F001,388,train,3,0.005714285714285714,1,0.005714285714285714,0.0028778030537068844,0.8588578104972839,True,True,39,0.07428571428571429,13,0.07428571428571429,0.03920503333210945,0.8564832210540771,True,True,False
389,DS005-JM-F001,389,train,51,0.09714285714285714,17,0.09714285714285714,0.046849336475133896,0.9596933722496033,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
390,DS005-JM-F001,390,train,42,0.08,14,0.08,0.05559678375720978,1.2073380947113037,True,True,0,0.0,0,0.0,0.0,0.0,True,True,False
391,DS005-JM-F001,391,train,0,0.0,0,0.0,0.0,0.0,True,True,26,0.049523809523809526,13,0.07428571428571429,0.041624728590250015,1.0,True,True,False
392,DS005-JM-F001,392,train,20,0.0380952380952381,10,0.05714285714285714,0.03201902285218239,1.0,True,True,27,0.05142857142857143,9,0.05142857142857143,0.03300222009420395,0.871107816696167,True,True,False
393,DS005-JM-F001,393,train,27,0.05142857142857143,9,0.05142857142857143,0.03194459527730942,0.8815940022468567,True,True,27,0.05142857142857143,9,0.05142857142857143,0.0320100374519825,0.8825170993804932,True,True,False
394,DS005-JM-F001,394,train,9,0.017142857142857144,3,0.017142857142857144,0.01044569630175829,0.8897684812545776,True,True,18,0.03428571428571429,6,0.03428571428571429,0.019266728311777115,0.9066706895828247,True,True,False
395,DS005-JM-F001,395,train,21,0.04,7,0.04,0.02267870306968689,0.9404861927032471,True,True,45,0.08571428571428572,15,0.08571428571428572,0.04909374937415123,0.9547632336616516,True,True,False
396,DS005-JM-F001,396,train,12,0.022857142857142857,4,0.022857142857142857,0.012865148484706879,0.8047548532485962,True,True,18,0.03428571428571429,6,0.03428571428571429,0.022237299010157585,0.7908229231834412,True,True,False
397,DS005-JM-F001,397,train,36,0.06857142857142857,12,0.06857142857142857,0.0447484590113163,0.8892603516578674,True,True,3,0.005714285714285714,1,0.005714285714285714,0.0035127256996929646,0.8791311979293823,True,True,False
398,DS005-JM-F001,398,train,48,0.09142857142857143,16,0.09142857142857143,0.05019988864660263,0.9704650044441223,True,True,32,0.06095238095238095,16,0.09142857142857143,0.051230430603027344,1.0,True,True,False
